,left_ear_x,left_ear_y,left_ear_likelihood
144,1117.1556396484375,779.4265747070312,0.9973936080932617
145,1126.1942138671875,769.7593994140625,0.9993546605110168
146,1130.4066162109375,763.395751953125,0.9945308566093445
147,1136.0699462890625,756.018310546875,0.999657392501831
148,1146.9578857421875,747.3543701171875,0.9979957342147827
149,1155.72998046875,741.3427124023438,0.9996845722198486
150,1162.84521484375,736.0836791992188,0.9991557598114014
151,1168.868896484375,732.2402954101562,0.9993236064910889
152,1175.5577392578125,728.392333984375,0.9992325305938721
153,1180.9766845703125,723.3125,0.999521017074585
154,1185.938720703125,720.9990844726562,0.999605119228363
155,1193.452880859375,718.9231567382812,0.9989964365959167
156,1199.0845947265625,718.8718872070312,0.9988303780555725
157,1205.7166748046875,718.695068359375,0.9993945360183716
158,1213.878173828125,714.7080688476562,0.9990455508232117
159,1224.2943115234375,711.7760009765625,0.9994353652000427
160,1231.0662841796875,713.1243286132812,0.9993607401847839
161,1239.580322265625,708.7468872070312,0.9997777342796326
162,1246.63525390625,698.307373046875,0.9993680119514465
163,1253.811767578125,690.4657592773438,0.9997168183326721
164,1264.1650390625,685.9767456054688,0.9986348748207092
165,1268.7645263671875,681.283203125,0.9996057152748108
166,1272.1436767578125,679.2937622070312,0.9991439580917358
167,1278.4970703125,670.302001953125,0.9987857937812805
168,1281.567138671875,664.2261962890625,0.9988952279090881
169,1287.157470703125,657.2144775390625,0.9995524287223816
170,1288.433349609375,653.1170654296875,0.9985735416412354
171,1292.2457275390625,649.748291015625,0.9987918734550476
172,1294.3660888671875,644.9629516601562,0.9993749260902405
173,1296.6541748046875,643.5813598632812,0.9993010759353638
174,1298.152099609375,642.704833984375,0.999448835849762
175,1303.462890625,640.0780029296875,0.9993531107902527
176,1307.8931884765625,637.5275268554688,0.9986820816993713
177,1311.0843505859375,634.8738403320312,0.9986187219619751
178,1310.703125,635.5072021484375,0.9979775547981262
179,1310.38916015625,635.3709716796875,0.9982742071151733
180,1312.43603515625,632.4755859375,0.9981642365455627
181,1313.0596923828125,631.9109497070312,0.9985910058021545
182,1313.7808837890625,631.3036499023438,0.9990094900131226
183,1312.88671875,630.6756591796875,0.9990231990814209
184,1311.2860107421875,627.9702758789062,0.9992324113845825
185,1308.4888916015625,625.5297241210938,0.9993226528167725
186,1308.066162109375,623.2225341796875,0.997962474822998
187,1300.7327880859375,622.6218872070312,0.9986862540245056
188,1290.4766845703125,621.8267211914062,0.9968871474266052
189,1279.5576171875,623.5249633789062,0.9988491535186768
190,1268.7408447265625,622.2413940429688,0.9983673691749573
191,1262.4652099609375,619.8988647460938,0.9970184564590454
192,1254.6397705078125,617.451416015625,0.9971135854721069
193,1247.8939208984375,616.5145263671875,0.9988278746604919
194,1234.6920166015625,611.078857421875,0.9975613355636597
195,1230.59130859375,604.3544921875,0.9890679717063904
196,1222.8465576171875,599.6827392578125,0.992010235786438
197,1220.1265869140625,588.9027099609375,0.9917656779289246
198,1216.686279296875,583.8964233398438,0.9955509901046753
199,1211.846435546875,576.8605346679688,0.9915388226509094
200,1210.877685546875,568.2879028320312,0.995213508605957
201,1207.8570556640625,561.7179565429688,0.9890100359916687
202,1205.41357421875,552.2952270507812,0.9916743636131287
203,1202.5440673828125,545.3115844726562,0.9961602687835693
204,1201.9046630859375,537.3806762695312,0.9966006875038147
205,1197.383056640625,527.03466796875,0.99018794298172
206,1191.8829345703125,519.7864990234375,0.9944168329238892
207,1185.090576171875,510.0552673339844,0.9965282082557678
208,1178.8646240234375,497.86431884765625,0.9958623647689819
209,1178.291748046875,486.10638427734375,0.9955577254295349
210,1176.300048828125,474.68072509765625,0.9967042803764343
211,1175.4478759765625,462.8622131347656,0.996105968952179
212,1173.3297119140625,449.4117736816406,0.9959118366241455
213,1172.587646484375,437.31365966796875,0.9986298084259033
214,1173.397705078125,424.9479675292969,0.9976964592933655
215,1171.5960693359375,414.7457275390625,0.9971387386322021
216,1167.5628662109375,408.4853820800781,0.9951211810112
217,1167.2381591796875,403.471923828125,0.9960909485816956
218,1164.1072998046875,399.5982971191406,0.9941306710243225
219,1161.9326171875,394.2960205078125,0.9945492148399353
220,1157.3956298828125,389.7790832519531,0.9969121217727661
221,1156.6783447265625,384.041015625,0.995617151260376
222,1155.67041015625,376.448486328125,0.9986164569854736
223,1149.875244140625,375.2890930175781,0.9975433945655823
224,1147.0584716796875,370.453369140625,0.9952508211135864
225,1139.3751220703125,368.353759765625,0.9944238066673279
226,1135.0006103515625,372.256591796875,0.9957249164581299
227,1132.732421875,368.7598876953125,0.993891716003418
228,1130.32177734375,365.394775390625,0.9932003617286682
229,1126.6614990234375,363.50909423828125,0.9904098510742188
230,1121.8985595703125,364.25750732421875,0.9875892996788025
231,1118.1317138671875,368.1357421875,0.9899555444717407
232,1111.9105224609375,372.6883544921875,0.9947616457939148
233,1103.6219482421875,372.6320495605469,0.994940996170044
234,1095.6929931640625,371.29388427734375,0.9955577254295349
235,1087.2762451171875,370.2841796875,0.9960519671440125
236,1081.87646484375,364.8053283691406,0.9958593249320984
237,1071.46728515625,361.2482604980469,0.9896560907363892
238,1064.39990234375,358.44781494140625,0.9963990449905396
239,1055.2203369140625,354.06231689453125,0.996542751789093
240,1048.259765625,351.3826599121094,0.9951567053794861
241,1046.032958984375,354.4727478027344,0.9966891407966614
242,1045.3243408203125,356.9846496582031,0.9976462721824646
243,1044.0740966796875,359.2695007324219,0.9956262111663818
244,1043.726318359375,363.0850830078125,0.9927778840065002
245,1045.2615966796875,367.3470153808594,0.9949530363082886
246,1049.158203125,374.44610595703125,0.9939595460891724
247,1052.6248779296875,379.6512756347656,0.9872013330459595
248,1058.3912353515625,386.4718933105469,0.9974162578582764
249,1064.10546875,389.16033935546875,0.9981898665428162
250,1069.5640869140625,389.64227294921875,0.9974946975708008
251,1072.093994140625,390.74609375,0.9971140623092651
252,1077.43603515625,392.51123046875,0.9961828589439392
253,1084.7139892578125,395.49530029296875,0.9948416352272034
254,1089.064208984375,400.2438049316406,0.9916110634803772
255,1091.6451416015625,407.7774353027344,0.9860047698020935
256,1093.5394287109375,413.5882873535156,0.9858831763267517
257,1094.467041015625,418.4574279785156,0.9881840944290161
258,1096.684814453125,423.1438293457031,0.9811854958534241
259,1098.6766357421875,426.6048278808594,0.9732502102851868
263,1101.5950927734375,424.1717224121094,0.980676531791687
264,1099.3074951171875,421.0365295410156,0.983068585395813
265,1097.280029296875,414.2327880859375,0.9907070398330688
266,1090.550537109375,406.641845703125,0.9973992109298706
267,1085.8828125,398.49725341796875,0.9896342754364014
268,1081.0760498046875,396.8802185058594,0.9925729036331177
269,1078.72216796875,396.9156188964844,0.9969809651374817
270,1071.246826171875,392.3272399902344,0.9975125789642334
271,1067.6131591796875,387.0528869628906,0.9987388253211975
272,1062.0960693359375,386.5803527832031,0.9982039928436279
273,1056.214111328125,383.67596435546875,0.9961305856704712
274,1051.559814453125,378.66729736328125,0.9952563643455505
275,1045.7906494140625,376.4275817871094,0.9973040819168091
276,1039.1883544921875,371.0255432128906,0.9979183077812195
277,1033.2974853515625,366.897216796875,0.9977130889892578
278,1029.59814453125,365.7627868652344,0.9962487816810608
279,1030.1734619140625,362.44561767578125,0.9947304725646973
280,1029.355712890625,361.1481018066406,0.9961534142494202
281,1029.364990234375,359.2856750488281,0.9974700212478638
282,1030.2427978515625,359.3136901855469,0.9977546334266663
283,1031.148193359375,360.41815185546875,0.9976577758789062
284,1030.8936767578125,361.1620788574219,0.9973434805870056
285,1033.614501953125,363.21575927734375,0.9948036074638367
286,1033.880126953125,367.2333679199219,0.9975899457931519
287,1036.5982666015625,369.7640686035156,0.9974231719970703
288,1041.2237548828125,373.2840881347656,0.9988465309143066
289,1044.6536865234375,375.5172424316406,0.9991236329078674
290,1048.9140625,380.07708740234375,0.9931182861328125
291,1049.43701171875,384.9824523925781,0.995827853679657
292,1050.0140380859375,390.7046203613281,0.9968294501304626
293,1053.691162109375,390.521484375,0.998380184173584
294,1057.542724609375,390.7025451660156,0.9978513717651367
295,1060.243408203125,393.7448425292969,0.9967525005340576
296,1059.611083984375,403.9538879394531,0.9974408149719238
297,1060.1163330078125,415.9814758300781,0.9865018725395203
298,1061.6669921875,422.2017517089844,0.9918292164802551
299,1061.6553955078125,425.79046630859375,0.9848495721817017
300,1061.981201171875,427.05181884765625,0.9858477115631104
301,1062.30615234375,429.46514892578125,0.9861683249473572
302,1062.033935546875,429.7964172363281,0.986849308013916
303,1060.5010986328125,429.82232666015625,0.9888201355934143
304,1058.036865234375,429.4665222167969,0.988621175289154
305,1054.3182373046875,426.1352233886719,0.9944129586219788
306,1053.257568359375,419.6231994628906,0.9958359003067017
307,1052.230712890625,412.6990661621094,0.99334716796875
308,1050.045166015625,404.8656005859375,0.9959996938705444
309,1049.90234375,397.13726806640625,0.9951693415641785
310,1048.763671875,394.3014221191406,0.9956165552139282
311,1045.3905029296875,386.6603698730469,0.9963616728782654
312,1046.37744140625,381.6896057128906,0.9939755797386169
313,1046.6710205078125,378.2906799316406,0.991978645324707
314,1051.5775146484375,371.8751525878906,0.9948510527610779
315,1061.1590576171875,364.2764892578125,0.997738242149353
316,1077.532958984375,360.9931640625,0.9984163045883179
317,1095.156005859375,356.8597717285156,0.9985904097557068
318,1111.907958984375,355.819091796875,0.9987302422523499
319,1126.8585205078125,356.34814453125,0.9989312291145325
320,1138.1025390625,354.35504150390625,0.998950183391571
321,1148.9683837890625,350.4916076660156,0.9965991377830505
322,1159.837890625,348.0857849121094,0.9985737800598145
323,1169.75830078125,343.7145080566406,0.9987947940826416
324,1181.0523681640625,341.132080078125,0.9991126656532288
325,1192.3385009765625,336.3050537109375,0.9978306889533997
326,1199.875,333.46844482421875,0.9989019632339478
327,1209.7076416015625,331.2642822265625,0.9964526891708374
328,1213.862548828125,330.4154052734375,0.9980342984199524
329,1220.152099609375,328.0166320800781,0.9992451667785645
330,1229.1563720703125,325.3135986328125,0.9989542961120605
331,1234.7442626953125,321.9066467285156,0.999174177646637
332,1243.4017333984375,317.06829833984375,0.9844709634780884
333,1249.605224609375,313.0821838378906,0.9981885552406311
334,1260.9505615234375,312.62652587890625,0.9943420886993408
335,1264.2254638671875,311.5726623535156,0.9979950189590454
336,1266.35546875,308.97161865234375,0.9989653825759888
337,1265.5634765625,310.3354797363281,0.9982615113258362
338,1262.7880859375,311.54833984375,0.9972543120384216
339,1262.1741943359375,313.38201904296875,0.9862791299819946
340,1257.602783203125,316.9237976074219,0.9914261102676392
341,1253.6326904296875,325.15216064453125,0.9983261227607727
342,1251.5247802734375,332.5042419433594,0.9983164072036743
343,1249.904052734375,344.3807373046875,0.9991868138313293
344,1246.2889404296875,353.0679016113281,0.9993166923522949
345,1242.41162109375,361.797607421875,0.9949042797088623
346,1241.40380859375,364.065673828125,0.9918027520179749
347,1241.3353271484375,367.160400390625,0.9958653450012207
348,1239.9046630859375,369.47662353515625,0.998217761516571
349,1238.06787109375,371.8292236328125,0.9987467527389526
350,1239.85791015625,374.95379638671875,0.9979482293128967
351,1241.6551513671875,376.9419250488281,0.9959171414375305
352,1240.570068359375,376.5495300292969,0.9858753085136414
353,1232.11083984375,375.8597412109375,0.9874003529548645
354,1221.6683349609375,376.02069091796875,0.9851006865501404
361,1210.4327392578125,367.2899169921875,0.9642624855041504
362,1210.991455078125,365.88653564453125,0.9776410460472107
363,1214.7384033203125,361.8503112792969,0.9934245347976685
364,1218.3477783203125,363.9761962890625,0.9971985816955566
365,1224.4390869140625,368.2049865722656,0.9976212382316589
366,1230.1683349609375,374.343017578125,0.9983495473861694
367,1234.654296875,379.5467529296875,0.9950549602508545
368,1239.619140625,386.569580078125,0.9967875480651855
369,1243.7974853515625,390.7216491699219,0.9959225654602051
370,1246.00537109375,397.9875183105469,0.9950413107872009
371,1247.17041015625,404.6774597167969,0.9946349859237671
372,1248.6605224609375,413.4995422363281,0.9954822063446045
373,1252.7806396484375,421.0292053222656,0.9980177879333496
374,1259.1484375,425.07403564453125,0.9821763634681702
375,1263.0064697265625,433.2219543457031,0.9942670464515686
376,1264.5770263671875,439.3804931640625,0.9947892427444458
377,1269.437255859375,446.5122375488281,0.9962902069091797
378,1279.91259765625,452.73583984375,0.9951335787773132
379,1286.3760986328125,457.7569885253906,0.9946607947349548
380,1297.0537109375,461.6356201171875,0.9951889514923096
381,1308.673583984375,466.4934997558594,0.9958068132400513
382,1318.348876953125,473.5471496582031,0.9980754852294922
383,1325.50390625,475.46270751953125,0.9963210821151733
384,1331.970458984375,479.82720947265625,0.9979773163795471
385,1340.0509033203125,481.327880859375,0.9948104619979858
386,1345.4771728515625,483.5198059082031,0.9985328912734985
387,1350.921142578125,479.5158996582031,0.998089611530304
388,1360.427978515625,484.6724548339844,0.9982871413230896
389,1371.84716796875,487.0514831542969,0.995198667049408
390,1375.9498291015625,487.2617492675781,0.9972551465034485
391,1380.8662109375,486.7345886230469,0.9976436495780945
392,1389.7362060546875,490.802734375,0.9858668446540833
393,1391.921142578125,488.8126525878906,0.99315345287323
394,1402.720947265625,491.9188232421875,0.981620192527771
395,1406.86474609375,492.33245849609375,0.9871754050254822
396,1409.201416015625,491.47869873046875,0.9940673112869263
397,1410.9268798828125,490.5915222167969,0.9972224235534668
398,1414.2052001953125,490.7679748535156,0.9977978467941284
399,1412.0743408203125,487.5686340332031,0.9976959824562073
400,1411.7874755859375,481.6210632324219,0.9974642992019653
401,1408.240234375,466.83807373046875,0.9973489046096802
402,1405.6912841796875,452.0335388183594,0.9987177848815918
403,1404.1153564453125,441.89276123046875,0.9979815483093262
404,1405.0733642578125,430.13775634765625,0.9982820749282837
405,1404.542724609375,419.0597229003906,0.9994874000549316
406,1406.6834716796875,410.02008056640625,0.998749852180481
407,1410.2994384765625,401.3713073730469,0.9995859265327454
408,1414.6690673828125,393.8771667480469,0.9990123510360718
409,1417.883056640625,385.7630310058594,0.9987336993217468
410,1424.998291015625,380.2688293457031,0.9991056323051453
411,1433.8792724609375,376.7319030761719,0.9975249171257019
412,1443.9931640625,373.8536682128906,0.9994626641273499
413,1454.647705078125,370.7595520019531,0.9994027614593506
414,1467.2701416015625,369.1349182128906,0.9991732239723206
415,1478.62353515625,366.9377136230469,0.9974294304847717
416,1487.6204833984375,362.1668395996094,0.9975690245628357
417,1497.8814697265625,357.7652587890625,0.9980893731117249
418,1506.8475341796875,353.3201599121094,0.9991350769996643
419,1519.3489990234375,349.2454528808594,0.9975718855857849
420,1532.3834228515625,344.9049987792969,0.9963384866714478
421,1544.4678955078125,341.4427185058594,0.9984661340713501
422,1554.520751953125,338.876220703125,0.9995288848876953
423,1567.005859375,334.9751281738281,0.9985539317131042
424,1580.4708251953125,332.7384033203125,0.9937174320220947
425,1591.8182373046875,330.2790222167969,0.9941731095314026
426,1602.474365234375,325.7979736328125,0.998957633972168
427,1606.6392822265625,322.90631103515625,0.9978101849555969
428,1612.6190185546875,317.70294189453125,0.9943944215774536
429,1618.6009521484375,315.384521484375,0.9972559809684753
430,1619.0238037109375,313.6028747558594,0.9966070652008057
431,1620.9576416015625,314.7010192871094,0.9891775250434875
432,1621.9483642578125,313.43743896484375,0.9904658794403076
433,1625.1104736328125,311.7164611816406,0.9911361932754517
434,1625.867919921875,310.03656005859375,0.991380512714386
435,1629.24755859375,309.5749206542969,0.9905368685722351
436,1629.66357421875,308.9758605957031,0.9967827796936035
437,1628.3057861328125,308.4718933105469,0.9971662163734436
438,1627.7867431640625,308.5845947265625,0.9961299896240234
439,1627.091796875,309.68499755859375,0.9934412240982056
440,1628.286376953125,309.70098876953125,0.993794322013855
441,1628.8524169921875,311.086669921875,0.9888272285461426
442,1629.9722900390625,312.0459899902344,0.9794754981994629
443,1632.7017822265625,312.019287109375,0.9819788336753845
466,1644.5892333984375,318.8620910644531,0.9505399465560913
467,1640.578125,324.8165588378906,0.984609842300415
468,1638.2545166015625,329.2170104980469,0.9776484370231628
471,1628.789306640625,333.5238037109375,0.9714723229408264
472,1630.2730712890625,336.63604736328125,0.9677074551582336
473,1630.529296875,340.171142578125,0.9849071502685547
474,1629.217041015625,342.1027526855469,0.9796383380889893
475,1625.5777587890625,343.62200927734375,0.9853624105453491
476,1623.2762451171875,343.6307678222656,0.9920926690101624
477,1621.3460693359375,341.13043212890625,0.9967623949050903
478,1619.1480712890625,335.15521240234375,0.9952070116996765
479,1619.9093017578125,332.2010803222656,0.9977245926856995
480,1617.840576171875,329.6581115722656,0.9938828945159912
481,1618.7410888671875,331.8913269042969,0.9949192404747009
482,1617.814453125,334.5177307128906,0.9934230446815491
483,1617.4854736328125,336.8537292480469,0.9929038882255554
484,1618.109619140625,338.1424560546875,0.9924439787864685
485,1619.606689453125,340.26922607421875,0.9948745369911194
486,1622.6357421875,345.0617980957031,0.9931150078773499
487,1626.095703125,347.1944580078125,0.9888272285461426
488,1629.6290283203125,350.53558349609375,0.9831536412239075
489,1631.5045166015625,354.63861083984375,0.9785335659980774
490,1636.6455078125,359.86669921875,0.9973897337913513
491,1640.90869140625,360.72808837890625,0.9968827962875366
492,1645.5355224609375,358.76507568359375,0.9951249957084656
493,1647.69677734375,360.145263671875,0.992996871471405
494,1647.448486328125,359.7742919921875,0.9934208989143372
495,1650.7789306640625,364.376220703125,0.9888743162155151
496,1652.67236328125,363.6624755859375,0.9789347052574158
497,1654.8062744140625,367.20037841796875,0.9879323840141296
498,1655.8905029296875,370.6972351074219,0.9896478056907654
499,1661.5372314453125,375.87872314453125,0.9689150452613831
500,1663.6573486328125,377.78173828125,0.9863007068634033
501,1662.9185791015625,377.9997253417969,0.9843485951423645
502,1658.1759033203125,375.6290588378906,0.9926714897155762
503,1655.3280029296875,375.0550537109375,0.9950974583625793
504,1654.398681640625,375.5750732421875,0.9963542222976685
505,1653.1455078125,372.83026123046875,0.9975866079330444
506,1651.1685791015625,368.4356994628906,0.9919207096099854
507,1649.422607421875,365.6549072265625,0.9881342053413391
508,1649.269287109375,362.14031982421875,0.9813412427902222
509,1647.3045654296875,359.2494812011719,0.9766056537628174
510,1647.54052734375,355.8456115722656,0.982205867767334
511,1648.2205810546875,352.7367248535156,0.9840227365493774
512,1652.151611328125,352.9360656738281,0.9880536198616028
513,1650.855712890625,355.7782897949219,0.985470175743103
514,1650.2469482421875,359.4602966308594,0.9723817706108093
517,1651.7283935546875,362.2837219238281,0.9566184282302856
518,1641.5482177734375,349.4698486328125,0.9782156348228455
519,1637.1131591796875,343.2891540527344,0.9877684712409973
520,1635.841064453125,340.75537109375,0.9820829629898071
521,1633.998291015625,339.36724853515625,0.9681465029716492
522,1634.053955078125,338.0998229980469,0.9719436764717102
523,1633.7628173828125,336.1449279785156,0.9619292616844177
529,1634.534423828125,336.9042053222656,0.9842205047607422
530,1635.9183349609375,339.5993957519531,0.9925479292869568
531,1637.15380859375,336.2602844238281,0.9862983822822571
555,1665.044189453125,284.41961669921875,0.9752014875411987
556,1665.81396484375,281.1240539550781,0.9789658784866333
558,1672.4876708984375,276.7642822265625,0.9596455097198486
559,1674.66357421875,273.5765380859375,0.975847065448761
561,1683.075439453125,267.9520263671875,0.9783650040626526
562,1687.5814208984375,267.89276123046875,0.9678136706352234
565,1700.039306640625,263.863037109375,0.9650497436523438
571,1722.0592041015625,254.72088623046875,0.9571771621704102
572,1722.701171875,253.8614959716797,0.9519887566566467
573,1722.05908203125,252.27635192871094,0.9538458585739136
574,1721.9638671875,252.69810485839844,0.954529881477356
576,1720.232421875,254.3777313232422,0.9518029689788818
577,1719.793701171875,256.23236083984375,0.9635173082351685
578,1721.3330078125,256.1532897949219,0.9652219414710999
579,1720.9825439453125,256.95513916015625,0.9650481939315796
580,1718.017822265625,257.6828918457031,0.9675202965736389
581,1715.003662109375,257.1285705566406,0.9592243432998657
588,1695.2120361328125,257.939453125,0.959679126739502
589,1689.1484375,258.967529296875,0.9782856702804565
590,1681.8994140625,262.4421691894531,0.9849853515625
591,1674.230224609375,264.3388366699219,0.9715770483016968
592,1666.5833740234375,265.1423034667969,0.9638374447822571
596,1635.7027587890625,270.8554992675781,0.9571285843849182
598,1634.7762451171875,274.1199035644531,0.9733341336250305
