,distance_travelled_center,speed_in_cm/s,distance_nose_leftdish,distance_nose_rightdish,is_left_cagehalf,is_right_cagehalf,is_investigating_leftdish,is_investigating_rightdish
29871,2.1427360341840895,2.1427360341840895,256.4348560656765,941.9805635591122,1.0,0.0,0.0,0.0
29872,1.527413667390474,1.527413667390474,255.80743564538443,945.8891882991948,1.0,0.0,0.0,0.0
29873,2.4606667144952876,2.4606667144952876,255.45506047031807,950.4243391880434,1.0,0.0,0.0,0.0
29874,4.263570338576168,4.263570338576168,256.21619084483564,953.1321858901758,1.0,0.0,0.0,0.0
29875,1.0251045992439065,1.0251045992439065,253.97023436849594,952.5449906336206,1.0,0.0,0.0,0.0
29876,1.7425318231690274,1.7425318231690274,245.86824957274806,947.8057386155045,1.0,0.0,0.0,0.0
29877,3.3020595105476773,3.3020595105476773,239.86648876268694,943.322395378335,1.0,0.0,0.0,0.0
29878,3.376342986954937,3.376342986954937,238.05133024453545,942.1444077151789,1.0,0.0,0.0,0.0
29879,2.55085623146221,2.55085623146221,234.9183449761988,940.105352658364,1.0,0.0,0.0,0.0
29880,1.9120964852843485,1.9120964852843485,232.94935916904558,940.3802866589705,1.0,0.0,0.0,0.0
29881,1.1873353944367024,1.1873353944367024,233.4954719744899,940.7867848347312,1.0,0.0,0.0,0.0
29882,3.1997211917983965,3.1997211917983965,233.7546527869704,940.5413938148051,1.0,0.0,0.0,0.0
29883,4.570269102826355,4.570269102826355,234.50123642985204,940.0367828894128,1.0,0.0,0.0,0.0
29884,2.17795383317774,2.17795383317774,234.0099525129024,940.1735641138027,1.0,0.0,0.0,0.0
29885,3.5066863942161657,3.5066863942161657,230.7655300126399,937.6868138147777,1.0,0.0,0.0,0.0
29886,2.03273571747365,2.03273571747365,227.04297045019112,933.7457854106899,1.0,0.0,0.0,0.0
29887,1.6416617633706032,1.6416617633706032,227.65906257300094,932.112107150122,1.0,0.0,0.0,0.0
29888,2.833089304737586,2.833089304737586,,,1.0,0.0,0.0,0.0
29889,3.6046536624314274,3.6046536624314274,,,1.0,0.0,0.0,0.0
29890,4.649615497591715,4.649615497591715,,,1.0,0.0,0.0,0.0
29891,1.3672276380102888,1.3672276380102888,,,1.0,0.0,0.0,0.0
29892,0.6933601321692997,0.6933601321692997,,,1.0,0.0,0.0,0.0
29893,0.543174971101846,0.543174971101846,,,1.0,0.0,0.0,0.0
