,distance_travelled_center,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftdish,distance_nose_rightdish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftdish,is_investigating_rightdish,petridish_investigation_radius[cm]
20909,0.11384578914665032,0.11384578914665032,0.0,0.1,857.4453360091761,142.25201938218302,0.0,1.0,0.0,0.0,1.5
20910,0.06282165838005904,0.06282165838005904,1.0,0.1,857.8493636757404,141.0116973442514,0.0,1.0,0.0,0.0,1.5
20911,0.10309172351835358,0.10309172351835358,0.0,0.1,857.7176023932093,138.38698413356218,0.0,1.0,0.0,0.0,1.5
20912,0.03462940037473491,0.03462940037473491,1.0,0.1,859.1573480847444,137.22985276328862,0.0,1.0,0.0,0.0,1.5
20913,0.043903421981957416,0.043903421981957416,1.0,0.1,861.1699436454885,135.61063095999432,0.0,1.0,0.0,0.0,1.5
20914,0.017989810191090416,0.017989810191090416,1.0,0.1,864.6914590083386,136.4969740682897,0.0,1.0,0.0,0.0,1.5
20915,0.04447825508732272,0.04447825508732272,1.0,0.1,864.4230957508147,137.59232921898877,0.0,1.0,0.0,0.0,1.5
20916,0.06977995259260616,0.06977995259260616,1.0,0.1,862.1171626069797,141.4163604076223,0.0,1.0,0.0,0.0,1.5
20917,0.06274972385185641,0.06274972385185641,1.0,0.1,863.807990132879,145.59232616306602,0.0,1.0,0.0,0.0,1.5
20918,0.05048366309167215,0.05048366309167215,1.0,0.1,864.7533874943109,144.5251443050082,0.0,1.0,0.0,0.0,1.5
20919,0.037677787381766394,0.037677787381766394,1.0,0.1,865.6839426646544,142.7107903057497,0.0,1.0,0.0,0.0,1.5
20920,0.012871030413041636,0.012871030413041636,1.0,0.1,867.5030043551646,141.81965307709908,0.0,1.0,0.0,0.0,1.5
20921,0.03066196405862559,0.03066196405862559,1.0,0.1,867.9802525473498,139.70844874565188,0.0,1.0,0.0,0.0,1.5
20922,0.03261993107528088,0.03261993107528088,1.0,0.1,866.7227504815779,138.0428084932351,0.0,1.0,0.0,0.0,1.5
20923,0.036804120481750954,0.036804120481750954,1.0,0.1,863.2638638956288,140.15788901653752,0.0,1.0,0.0,0.0,1.5
20924,0.13810153208277254,0.13810153208277254,0.0,0.1,860.4891842037515,146.11701632803425,0.0,1.0,0.0,0.0,1.5
20925,0.26542869904968025,0.26542869904968025,0.0,0.1,857.6370933164249,144.91707053063334,0.0,1.0,0.0,0.0,1.5
20926,0.16999264329527816,0.16999264329527816,0.0,0.1,857.1576754234983,145.10468741961694,0.0,1.0,0.0,0.0,1.5
20927,0.2534411753593578,0.2534411753593578,0.0,0.1,858.4222382759549,146.2361588034585,0.0,1.0,0.0,0.0,1.5
20928,0.003804666997424675,0.003804666997424675,1.0,0.1,862.0634656341202,147.27401003980322,0.0,1.0,0.0,0.0,1.5
20929,0.23636494057237553,0.23636494057237553,0.0,0.1,866.0578671003525,147.26955537281876,0.0,1.0,0.0,0.0,1.5
20930,0.049005786122584244,0.049005786122584244,1.0,0.1,870.6743435789173,145.7308074954801,0.0,1.0,0.0,0.0,1.5
20931,0.042548139659568884,0.042548139659568884,1.0,0.1,872.8807964318996,145.4263607086762,0.0,1.0,0.0,0.0,1.5
20932,0.16205571314604905,0.16205571314604905,0.0,0.1,877.2438478067872,147.09264494333965,0.0,1.0,0.0,0.0,1.5
20933,0.36706292344259134,0.36706292344259134,0.0,0.1,876.2890699883399,145.0941000608819,0.0,1.0,0.0,0.0,1.5
20934,,,0.0,0.1,874.0542515651107,142.95981555777936,0.0,1.0,0.0,0.0,1.5
20935,,,0.0,0.1,872.6569546687762,142.69099866882334,,,0.0,0.0,1.5
20936,0.31153758812380955,0.31153758812380955,0.0,0.1,870.2701819451836,141.19052393769908,0.0,1.0,0.0,0.0,1.5
20937,0.08236035112677674,0.08236035112677674,1.0,0.1,866.8723950274373,141.01610727309938,0.0,1.0,0.0,0.0,1.5
20938,0.07788655953685884,0.07788655953685884,1.0,0.1,866.0439290851334,139.56900587927967,0.0,1.0,0.0,0.0,1.5
20939,0.05255121243867235,0.05255121243867235,1.0,0.1,866.3413199426628,139.39638505809114,0.0,1.0,0.0,0.0,1.5
20940,0.054828381592138695,0.054828381592138695,1.0,0.1,867.4306482177698,139.5453894315573,0.0,1.0,0.0,0.0,1.5
20941,0.021941965284359585,0.021941965284359585,1.0,0.1,873.0426433203681,142.3436777685247,0.0,1.0,0.0,0.0,1.5
20942,0.05675716990364392,0.05675716990364392,1.0,0.1,873.1194507101515,144.19846279528247,0.0,1.0,0.0,0.0,1.5
20943,0.16553682437975215,0.16553682437975215,0.0,0.1,872.70434908886,147.6923072183434,0.0,1.0,0.0,0.0,1.5
20944,0.030062996732416986,0.030062996732416986,1.0,0.1,873.2076565035146,148.49742031470717,0.0,1.0,0.0,0.0,1.5
20945,0.016020479988108537,0.016020479988108537,1.0,0.1,873.4394822226728,146.26613396023134,0.0,1.0,0.0,0.0,1.5
20946,0.07833233810944848,0.07833233810944848,1.0,0.1,872.4987376917069,145.16753972349233,0.0,1.0,0.0,0.0,1.5
20947,0.02136574189134227,0.02136574189134227,1.0,0.1,873.7494154857385,142.6654858880343,0.0,1.0,0.0,0.0,1.5
20948,0.024536772698080578,0.024536772698080578,1.0,0.1,874.3104023851116,141.93504874335824,0.0,1.0,0.0,0.0,1.5
20949,0.0477763282615082,0.0477763282615082,1.0,0.1,874.6427816304063,143.01634803575084,0.0,1.0,0.0,0.0,1.5
20950,0.07624524105116731,0.07624524105116731,1.0,0.1,871.7335995694083,142.8503940907441,0.0,1.0,0.0,0.0,1.5
20951,0.1540148806917775,0.1540148806917775,0.0,0.1,865.6952549672706,145.57004668954104,0.0,1.0,0.0,0.0,1.5
20952,0.5705151880889657,0.5705151880889657,0.0,0.1,865.4330641909519,147.5222931530982,0.0,1.0,0.0,0.0,1.5
20953,0.16814971542228851,0.16814971542228851,0.0,0.1,,,0.0,1.0,0.0,0.0,1.5
20954,0.08658546787281436,0.08658546787281436,1.0,0.1,,,0.0,1.0,0.0,0.0,1.5
20955,0.10237629690562597,0.10237629690562597,0.0,0.1,,,0.0,1.0,0.0,0.0,1.5
20956,0.09641762521591556,0.09641762521591556,1.0,0.1,,,0.0,1.0,0.0,0.0,1.5
20957,0.056196207512033206,0.056196207512033206,1.0,0.1,869.8543392197032,153.72844997554617,0.0,1.0,0.0,0.0,1.5
20958,0.09084470719745458,0.09084470719745458,1.0,0.1,873.8663192110547,151.2734644639162,0.0,1.0,0.0,0.0,1.5
20959,0.1733314351383394,0.1733314351383394,0.0,0.1,870.9411737447194,149.27242698249782,0.0,1.0,0.0,0.0,1.5
20960,0.2438575197077748,0.2438575197077748,0.0,0.1,865.379679355744,145.31662329597404,0.0,1.0,0.0,0.0,1.5
20961,0.1935530597271721,0.1935530597271721,0.0,0.1,865.2644985615752,143.0575999085441,0.0,1.0,0.0,0.0,1.5
20962,0.17888762882126744,0.17888762882126744,0.0,0.1,864.3549306702547,139.7502292546834,0.0,1.0,0.0,0.0,1.5
20963,0.11722420364754628,0.11722420364754628,0.0,0.1,867.1860761789461,139.5934257683727,0.0,1.0,0.0,0.0,1.5
20964,0.07048293274446271,0.07048293274446271,1.0,0.1,868.198537130951,139.37301735499526,0.0,1.0,0.0,0.0,1.5
20965,0.06178683296951212,0.06178683296951212,1.0,0.1,867.5348607630524,142.05837437093888,0.0,1.0,0.0,0.0,1.5
20966,0.06715356392739734,0.06715356392739734,1.0,0.1,869.1702146177861,146.95334182493335,0.0,1.0,0.0,0.0,1.5
20967,0.45724885158752276,0.45724885158752276,0.0,0.1,865.6635616619062,149.1602687116985,0.0,1.0,0.0,0.0,1.5
20968,0.3213404556284673,0.3213404556284673,0.0,0.1,867.188541953703,152.94056473426912,0.0,1.0,0.0,0.0,1.5
20969,0.15492247424240058,0.15492247424240058,0.0,0.1,,,0.0,1.0,0.0,0.0,1.5
20970,0.16510197292936973,0.16510197292936973,0.0,0.1,,,0.0,1.0,0.0,0.0,1.5
20971,0.10648456439862411,0.10648456439862411,0.0,0.1,,,0.0,1.0,0.0,0.0,1.5
20972,0.05798376566880593,0.05798376566880593,1.0,0.1,871.6206532938452,163.70387474832407,0.0,1.0,0.0,0.0,1.5
20973,0.0485754189974183,0.0485754189974183,1.0,0.1,864.9976420121552,157.06068080231847,0.0,1.0,0.0,0.0,1.5
20974,0.09700056303945413,0.09700056303945413,1.0,0.1,864.4989172296622,152.99459332572613,0.0,1.0,0.0,0.0,1.5
20975,0.11919299127677235,0.11919299127677235,0.0,0.1,868.7776712317818,154.4097849376714,0.0,1.0,0.0,0.0,1.5
20976,0.13497839953283228,0.13497839953283228,0.0,0.1,872.012937374085,154.8577338689731,0.0,1.0,0.0,0.0,1.5
