Index,Stimulus to total investigation DLC [%],Total investigation time DLC [%],Discrimination Index DLC,Stimulus to total investigation DEG [%],Total investigation time DEG [%],Discrimination Index DEG,Median speed [km/h],Distance per minute [m],Immobile time [%]
221102_topview_39788_femaleurineright_experiment,89.61965134706814,15.163712826674677,0.7923930269413629,86.49425287356321,21.194839709872102,0.7298850574712644,0.2338590895203505,7.177669054310296,25.446971011977087
221102_topview_39789_femaleurineright_experiment,79.50604308985811,12.811363942372425,0.5901208617971624,78.00059862316672,18.486139545177892,0.5600119724633343,0.2591598707787116,7.706781439278255,21.066292528937215
221102_topview_39790_femaleurineright_experiment,41.359918200409,11.48493922846574,-0.17280163599182005,49.681528662420384,20.602547979659906,-0.006369426751592357,0.2606617562676913,7.5678588661969135,23.470871072347087
221116_topview_245_femaleurineleft_experiment,48.33687190375088,7.995699411498415,-0.03326256192498231,37.023992956196345,24.36186186186186,-0.25952014087607306,0.1115776698120684,3.694678630924294,46.57497009894531
221116_topview_39788_femaleurineleft_experiment,80.39900249376558,12.411786554413768,0.6079800498753117,84.39862542955326,16.11206466973036,0.6879725085910653,0.2434810693873282,7.19092156478778,25.55713608345187
221116_topview_39789_femaleurineleft_experiment,76.92867540029113,17.026022304832715,0.5385735080058224,68.5540950455005,27.03811033954836,0.3710819009100101,0.22372747006292634,6.439414404029097,27.881277482064338
221116_topview_39790_femaleurineleft_experiment,53.095541401273884,31.452840772497797,0.061910828025477704,62.86799620132953,29.484235873886995,0.2573599240265907,0.19457743702628544,5.844497519848956,28.17725752508361
221118_topview_245_femaleurineright_experiment,59.91189427312775,9.062909941253636,0.19823788546255505,56.07183580387686,19.105713196448995,0.12143671607753706,0.1793868719399493,5.694836205645935,32.03910154319293
221118_topview_39788_femaleurineright_experiment,93.17481285777191,13.358037762484559,0.8634962571554381,94.1722702529619,17.199977969928952,0.883445405059238,0.249204154499468,7.316894730408787,22.45143544782534
221118_topview_39789_femaleurineright_experiment,82.39486813970063,18.038056055541272,0.6478973627940128,80.66666666666666,18.27620914340202,0.6133333333333333,0.2171592426343848,6.818441354783298,25.75831531971271
221118_topview_39790_femaleurineright_experiment,61.205639280505586,11.855224482738747,0.2241127856101118,61.29661223495003,22.793178156769066,0.22593224469900072,0.1982848944277904,5.570727757512689,27.31348239982289
221129_topview_39806_femaleurineright_experiment,76.25054371465855,14.990871152842983,0.525010874293171,82.55484256081182,37.052806192977606,0.6510968512162364,0.2238910856935271,6.544085408210669,27.386217320718803
221201_topview_39806_femaleurineleft_experiment,51.52091254752852,16.900141370003855,0.030418250950570342,58.019429024583665,56.041331037164596,0.1603885804916733,0.13196566375194,4.0774137961436265,40.88815602433616
221222_topview_39806_femaleurineleft_experiment,50.381150381150384,9.272587071070557,0.007623007623007623,62.75079965106135,19.50762947416189,0.2550159930212271,0.2078364378454461,6.304254345189953,27.6376737004632
290622_topview_39630_femaleurineright_experiment,67.77462505066882,17.263820853743876,0.3554925010133766,57.396587987847624,25.670406143139964,0.14793175975695255,0.19597083737985085,6.224240934003847,30.377191875867286
290622_topview_39631_femaleurineright_experiment,83.9622641509434,10.47560222359481,0.6792452830188679,77.35849056603774,10.837830161885828,0.5471698113207547,0.3055440159694003,7.189364259517955,19.14844248506294
290622_topview_39632_femaleurineright_experiment,75.43118620204153,18.040386080772162,0.5086237240408307,72.02295552367288,19.75511592313361,0.44045911047345765,0.3239146506060048,8.372994901250994,16.44145450327669
