Index,Stimulus to total investigation DLC [%],Total investigation time DLC [%],Discrimination Index DLC,Stimulus to total investigation DEG [%],Total investigation time DEG [%],Discrimination Index DEG,Median speed [km/h],Distance per minute [m],Immobile time [%]
180722_topview_39632_femaleurineleft_habituation,54.81927710843374,5.463761437693371,0.0963855421686747,48.8,10.48406422238198,-0.024,0.33298957583132094,8.469188011784437,16.424437299035368
190822_topview_39623_femaleurineright_habituation,64.45993031358886,5.654058313632781,0.289198606271777,42.650334075723826,5.281110326981887,-0.14699331848552338,0.2671390848662421,7.714906781968773,21.057092692377548
190822_topview_39624_femaleurineright_habituation,20.85808580858086,10.703688003391267,-0.5828382838283829,16.19753086419753,11.99360341151386,-0.6760493827160494,0.2462879945562096,7.810376166446794,20.558645254014873
190822_topview_39625_femaleurineright_habituation,57.9624134520277,6.741348269653931,0.15924826904055392,39.229024943310655,5.268817204301075,-0.21541950113378686,0.2782674306320033,7.8538843757731405,21.62938150496471
221012_topview_245_femaleurineleft_habituation,34.314627414903406,6.519913627639156,-0.3137074517019319,27.772177419354836,23.55175688509022,-0.44455645161290325,0.13742090642202387,3.863496137613264,38.462891311994376
221012_topview_39788_femaleurineleft_habituation,42.4113475177305,4.522419654884854,-0.15177304964539007,59.38092229943146,9.497240220782338,0.18761844598862917,0.224655852048752,6.746464051143225,23.303441589917597
221012_topview_39789_femaleurineleft_habituation,57.73903856312731,11.812792511700469,0.15478077126254622,52.53822629969419,19.203664552501763,0.05076452599388379,0.26117649645138513,7.331022506242972,22.327947336923998
221012_topview_39790_femaleurineleft_habituation,45.734840698869476,6.279039752194114,-0.08530318602261049,51.93333333333333,9.038322487346347,0.03866666666666667,0.27347060731063666,7.129622402537108,21.17797539286149
221017_topview_245_femaleurineright_habituation,57.88235294117647,5.386565272496831,0.15764705882352942,60.825267447784,11.871069182389938,0.21650534895568008,0.15038099383878922,4.530488273400132,34.87711498085711
221017_topview_39788_femaleurineright_habituation,61.20777891504606,5.916192321666465,0.2241555783009212,69.4308943089431,7.006151742993848,0.3886178861788618,0.2166268010515596,6.4251152384625065,25.863794219789277
221017_topview_39789_femaleurineright_habituation,72.39669421487604,7.225606114893108,0.4479338842975207,75.80188679245283,12.371615312791784,0.5160377358490567,0.30692287695527143,8.600935027592454,18.712627506155467
221017_topview_39790_femaleurineright_habituation,60.08849557522124,7.414211665901188,0.20176991150442478,60.677406030565884,14.683406113537117,0.21354812061131764,0.2350837637922884,6.855531561204839,23.826870832304273
221026_topview_245_femaleurineleft_habituation,45.78947368421053,3.5864846158686214,-0.08421052631578947,,0.0,,0.15388603458749,4.884293386395014,36.10376836540235
221026_topview_39788_femaleurineleft_habituation,25.59774964838256,4.410396377395943,-0.4880450070323488,29.49389179755672,6.6689944134078205,-0.41012216404886565,0.3149414322950253,8.327418116482463,16.404761904761905
221026_topview_39789_femaleurineleft_habituation,65.1063829787234,4.289103851067713,0.3021276595744681,74.81402763018066,5.670040973728609,0.4962805526036132,0.44587813079201455,11.091374466072669,10.930845670249441
221026_topview_39790_femaleurineleft_habituation,86.62182361733932,8.450170519136037,0.7324364723467862,84.78154148257241,12.125,0.6956308296514482,0.32063936212439426,8.428161584243727,17.261038330907326
221102_topview_245_femaleurineright_habituation,37.8416257883672,8.773979340875554,-0.2431674842326559,40.83869430545628,25.30752532561505,-0.18322611389087443,0.1652685160996898,4.932759413086591,33.432545708558585
221102_topview_39788_femaleurineright_habituation,59.50155763239875,3.976709613478692,0.19003115264797507,53.03550973654067,5.341409691629956,0.06071019473081329,0.2872498613620911,8.277582074984494,17.924358126390473
221102_topview_39789_femaleurineright_habituation,46.21848739495798,2.631578947368421,-0.07563025210084033,61.44927536231884,2.0985401459854014,0.2289855072463768,0.4127432852532352,11.195803414130715,12.131376659678546
221102_topview_39790_femaleurineright_habituation,55.69285083848191,7.132514951211835,0.11385701676963812,52.6654740608229,17.407822620827105,0.05330948121645796,0.2956243130536742,8.096558710169022,18.707997820427437
221116_topview_245_femaleurineleft_habituation,63.94557823129252,8.349110185535782,0.2789115646258503,31.246870305458184,24.312149987825663,-0.37506259389083624,0.1480849147374482,4.771316658224585,36.98408751864744
221116_topview_39788_femaleurineleft_habituation,33.51648351648351,2.345511953089761,-0.32967032967032966,47.55747126436782,4.24597364568082,-0.04885057471264368,0.2827989333190549,7.923013812718369,17.410884181149306
221116_topview_39789_femaleurineleft_habituation,40.12511170688114,7.452547452547452,-0.19749776586237713,47.12950600801068,22.633869213102862,-0.05740987983978638,0.2646056253134307,7.164423858422137,19.41967089561613
221116_topview_39790_femaleurineleft_habituation,64.62882096069869,3.5405071119356832,0.2925764192139738,59.97581620314389,4.899289099526066,0.19951632406287786,0.30709860580321013,8.979226585684899,17.322314049586776
221118_topview_245_femaleurineright_habituation,81.10552763819095,6.0146285437949585,0.6221105527638191,88.99684873949579,23.028543783260762,0.779936974789916,0.17073634236184576,5.4383043782366824,33.173939031679616
221118_topview_39788_femaleurineright_habituation,72.06572769953051,2.761392364037078,0.4413145539906103,58.21167883211679,3.311578438481992,0.16423357664233576,0.2969194594580987,8.252446997256522,16.974972796517953
221118_topview_39789_femaleurineright_habituation,77.98295454545455,6.540319583797845,0.5596590909090909,73.77593360995851,7.410824108241082,0.4755186721991701,0.327647910792337,8.788345639542815,16.779695848746403
221118_topview_39790_femaleurineright_habituation,51.65496489468405,6.3563914568058655,0.033099297893681046,55.82459766720803,18.813366295380686,0.11649195334416064,0.2405033941065117,6.615294214003755,23.567982184832363
221129_topview_39806_femaleurineright_habituation,46.97802197802198,2.3290037750335912,-0.06043956043956044,34.797687861271676,5.246239689471131,-0.3040462427745665,0.3682239063013209,9.252543977272028,15.687325117580519
221201_topview_39806_femaleurineleft_habituation,24.438902743142144,7.775336091003103,-0.5112219451371571,22.573997751967028,31.172623218874097,-0.5485200449606594,0.2506424374371516,6.5131570214544,21.171795026193774
221217_topview_39806_femaleurineleft_habituation,61.5916955017301,1.964649898028552,0.23183391003460208,51.58798283261803,7.143733137110621,0.03175965665236052,0.2887862376080814,7.4406654946879165,18.505427922241857
221220_topview_39806_femaleurineright_habituation,45.220588235294116,3.6136574996678625,-0.09558823529411764,41.21212121212121,10.834527220630372,-0.17575757575757575,0.2815377669021782,7.906665470254912,20.10843373493976
221222_topview_39806_femaleurineleft_habituation,53.14569536423841,3.959357587676172,0.06291390728476821,64.57925636007828,9.073153409090908,0.29158512720156554,0.252632476426207,7.194011408587873,22.762163795708673
290622_topview_39630_femaleurineright_habituation,5.3927315357561545,11.292778182299596,-0.8921453692848769,9.726103968697597,10.35300925925926,-0.8054779206260481,0.2722285200324571,7.886303450852815,22.981138985533786
290622_topview_39631_femaleurineright_habituation,80.35714285714286,5.496303081855657,0.6071428571428571,54.460093896713616,2.4773203070481506,0.0892018779342723,0.2787063968644212,7.336939626545537,19.460547995362177
290622_topview_39632_femaleurineright_habituation,79.13223140495867,3.15022129653736,0.5826446280991735,69.0909090909091,3.991291727140784,0.38181818181818183,0.3665369371908443,9.009440595460164,14.539119417168198
